Date,TempMax,TempAvg,TempMin,DewMax,DewAvg,DewMin,HumidityMax,HumidityAvg,HumidityMin,WindMax,WindAvg,WindMin,PressureMax,PressureAvg,PressureMin,RainTotal,DateSeattle,DayBeforeRainSeattle,Season
7312017,99,82.2,66,50,45.5,42,47,29.8,14,13,6.5,3,27.2,27.1,27.1,0,7302017,0,Summer
812017,95,82.6,67,54,45.2,37,37,27.5,19,10,4.6,0,27.1,27.1,27,0,7312017,0,Summer
822017,101,85.5,67,53,45.1,38,42,26.3,12,13,6.5,3,27.1,27,27,0,812017,0,Summer
832017,98,83,68,49,41.9,32,39,25.1,10,12,5.6,0,27.1,27,26.9,0,822017,0,Summer
842017,98,82.6,66,45,39.7,36,38,23.3,12,14,7.1,0,27,26.9,26.8,0,832017,0,Summer
852017,93,81.6,62,47,39.5,34,46,24.5,12,15,7.6,0,27,26.9,26.9,0,842017,0,Summer
862017,90,78.6,67,49,43.6,38,45,29.9,18,10,5.3,0,27,27,26.9,0,852017,0,Summer
872017,91,80.8,72,48,43,40,36,27.1,17,13,7.1,0,27.1,27,27,0,862017,0,Summer
882017,94,79.8,66,49,44.9,39,47,30.9,15,17,5.5,0,27.1,27,27,0,872017,0,Summer
892017,91,79.3,67,51,48.5,43,53,35.4,23,15,7.5,0,27.1,27,27,0,882017,0,Summer
8102017,94,81.1,68,48,45.4,43,47,29.8,18,14,8,0,27.1,27.1,27,0,892017,0,Summer
8112017,97,83.5,69,47,44.8,40,44,27.5,15,12,6.6,0,27,27,26.9,0,8102017,0,Summer
8122017,97,84.3,71,49,44.3,42,38,25.8,15,12,8.8,0,27,26.9,26.8,0,8112017,0,Summer
8132017,82,72.7,62,58,50.8,45,86,48,30,20,7.8,0,27,26.9,26.9,0,8122017,0,Summer
8142017,78,67.8,59,57,51.4,44,87,59.5,30,10,4.5,0,27,26.9,26.9,0.07,8132017,0.02,Summer
8152017,87,71.9,55,45,39.8,33,57,34.5,15,12,6.1,0,27,26.9,26.9,0,8142017,0,Summer
8162017,88,73.5,59,42,38.2,34,48,29.5,15,13,6.8,0,27.1,27,26.9,0,8152017,0,Summer
8172017,87,73.5,59,48,40.1,29,50,32.3,13,16,6.1,0,27.1,27.1,27,0,8162017,0,Summer
8182017,91,75.7,60,44,35.7,27,46,26.6,10,13,6.4,0,27.1,27.1,27,0,8172017,0,Summer
8192017,87,73.2,59,44,36.4,28,37,27.5,15,14,7.5,0,27.1,27,27,0,8182017,0,Summer
8202017,85,70.4,55,43,38.4,31,55,34.3,14,13,5.9,0,27.1,27,27,0,8192017,0,Summer
8212017,88,72.3,57,44,39.7,36,53,32.9,17,9,4.4,0,27.1,27.1,27,0,8202017,0,Summer
8222017,93,77,62,50,42.5,38,41,30.5,18,12,5.9,0,27.1,27.1,27,0,8212017,0,Summer
8232017,90,78.4,69,51,45.6,40,43,31.9,22,24,10.1,0,27.1,27,27,0,8222017,0,Summer
8242017,92,77.2,66,63,51.9,42,63,44.6,18,36,7.9,0,27,26.9,26.9,0,8232017,0,Summer
8252017,90,75,60,54,50.9,46,70,45.8,22,13,5.7,0,27,27,26.9,0.1,8242017,0,Summer
8262017,95,76.8,61,51,44.9,34,60,35.9,12,13,4.9,0,27.2,27.1,27,0,8252017,0,Summer
8272017,98,81,63,48,41,36,41,25.7,14,12,5.4,0,27.2,27.1,27.1,0,8262017,0,Summer
8282017,96,80.5,66,53,44.3,37,42,28.5,17,16,7.3,0,27.1,27,27,0,8272017,0,Summer
8292017,98,84.2,69,50,43.3,38,49,25.5,12,10,6.8,3,27.1,27,26.9,0,8282017,0,Summer
8302017,96,83.8,72,48,42.2,37,31,23.6,15,17,9.9,0,27,27,26.9,0,8292017,0,Summer
8312017,88,77.2,66,52,45.1,39,54,33.8,18,24,7.7,0,27.1,27,27,0,8302017,0,Summer
912017,92,74.7,57,45,40.8,36,53,32.7,14,14,5.5,0,27.2,27.1,27.1,0,8312017,0,Summer
922017,97,80.6,67,50,42.5,39,37,27.1,15,13,6.7,0,27.2,27.1,27,0,912017,0,Summer
932017,98,81.5,66,52,46.1,42,42,30.2,16,10,5,0,27.1,27.1,27,0,922017,0,Summer
942017,96,80.7,67,51,45.5,41,47,30.7,17,10,5.4,0,27.1,27.1,27,0,932017,0,Summer
952017,89,78.5,69,50,42.4,35,47,28.7,19,15,6.6,0,27.1,27.1,27,0,942017,0,Summer
962017,90,76.2,66,55,43.7,36,57,33,19,15,6.9,0,27.1,27,26.9,0,952017,0,Summer
972017,89,77.1,63,50,45.3,42,52,33.6,22,13,6,0,27,26.9,26.9,0,962017,0,Summer
982017,91,78.4,68,55,50.1,46,53,37.8,23,14,5.8,0,27,26.9,26.9,0,972017,0,Summer
992017,89,78.2,69,56,50.8,48,57,39.5,26,12,5,0,27.1,27,26.9,0,982017,0,Summer
9102017,88,73.5,59,52,48.9,45,70,44.8,23,17,5.9,0,27.2,27.1,27.1,0,992017,0,Summer
9112017,89,73.8,59,50,46,43,63,39.8,21,7,2.9,0,27.2,27.1,27.1,0,9102017,0,Summer
9122017,87,76.4,64,53,45.5,41,54,34.2,23,10,5.2,0,27.1,27,26.9,0,9112017,0,Summer
9132017,86,75.8,67,56,50.6,43,66,43.3,25,16,6.6,0,27,26.9,26.8,0,9122017,0,Summer
9142017,76,65.6,59,49,38.1,32,48,36.6,27,18,8.1,0,26.9,26.8,26.8,0,9132017,0,Summer
9152017,68,59.2,52,39,34.1,30,51,40.1,24,23,15.5,7,27.1,27,26.9,0,9142017,0,Summer
9162017,65,53.9,41,33,29.8,24,70,43.2,23,9,4.5,0,27.2,27.1,27.1,0,9152017,0,Summer
9172017,78,63.4,50,33,28.8,26,49,29.3,16,16,9.2,3,27.1,27,26.9,0,9162017,0,Summer
9182017,68,58.6,50,53,46,27,90,66.3,21,18,6,0,26.9,26.9,26.8,0,9172017,0,Summer
9192017,59,51.3,46,44,39.9,33,90,67.2,38,13,6.1,0,27,26.9,26.9,0.18,9182017,0.21,Summer
9202017,62,53,48,48,41,33,86,65.4,38,18,10.8,0,26.9,26.8,26.7,0.09,9192017,0.11,Summer
9212017,57,50.9,47,45,39.5,31,93,68.2,39,15,6.5,0,26.9,26.9,26.8,0.16,9202017,0.03,Summer
9222017,51,45.1,42,41,39.7,37,93,81.5,63,14,6.7,0,27,27,26.9,0.02,9212017,0.13,Summer
9232017,60,48.1,36,40,36.1,34,93,66.5,38,14,6.3,0,27.1,27.1,27,0.04,9222017,0.02,Summer
9242017,67,50.9,36,35,32.9,28,86,55.6,23,20,7.8,0,27.1,27.1,27,0,9232017,0,Fall
9252017,66,53.4,40,38,34.5,31,83,52.3,27,9,5.2,0,27.1,27.1,27.1,0,9242017,0,Fall
9262017,71,60,51,40,38.4,36,63,46.6,29,10,5.7,0,27.2,27.1,27.1,0,9252017,0,Fall
9272017,75,61.7,48,42,38.8,34,77,46.8,24,10,5,0,27.2,27.2,27.1,0,9262017,0.01,Fall
9282017,77,62.4,50,42,38,35,71,44.3,23,13,5.1,0,27.2,27.1,27.1,0,9272017,0,Fall
9292017,81,66.5,50,42,37.1,32,66,37,17,14,6.1,0,27.1,27,26.9,0,9282017,0,Fall
9302017,66,59.9,53,51,40.2,29,86,51.5,25,21,10.6,0,27,27,27,0.01,9292017,0,Fall
1012017,58,48.3,41,40,35.6,30,85,63.2,37,17,7.8,0,27.1,27,27,0.01,9302017,0.08,Fall
1022017,59,45.6,35,37,34.5,31,89,68,37,13,4.5,0,27.1,27,27,0.04,1012017,0,Fall
1032017,60,48.1,37,35,33.5,31,82,59.6,36,13,5.2,0,27.2,27.1,27.1,0,1022017,0,Fall
1042017,55,47.4,40,39,35,32,77,62.8,51,13,6,0,27.2,27.1,27.1,0,1032017,0,Fall
1052017,62,50.8,40,37,34.4,31,77,55.3,32,10,4,0,27.2,27.2,27.1,0,1042017,0,Fall
1062017,69,54.5,41,36,32.4,28,79,48.3,22,14,6.3,0,27.2,27.1,27,0,1052017,0,Fall
1072017,69,56.3,44,35,32.8,30,63,42.7,27,17,10.6,0,27,26.9,26.9,0,1062017,0,Fall
1082017,58,48.4,42,37,30.7,24,76,52.6,30,20,12,0,27.3,27.1,26.9,0.02,1072017,0.01,Fall
1092017,59,45.6,32,28,25,20,79,49,24,10,4.8,0,27.4,27.3,27.2,0,1082017,0.01,Fall
10102017,68,55.5,41,26,20.4,17,49,28.4,15,23,13.5,6,27.2,27,26.9,0,1092017,0.01,Fall
10112017,57,51.5,43,33,25.7,20,60,37.6,25,15,8.8,0,27.1,26.9,26.8,0,10102017,0,Fall
10122017,52,44,33,30,25,19,72,49.5,28,8,4.9,0,27.2,27.2,27.1,0,10112017,0,Fall
10132017,49,42.9,36,39,35.3,28,93,75.7,48,18,6,0,27.3,27.1,27.1,0.02,10122017,0.17,Fall
10142017,49,38.6,29,31,27.4,25,89,66.9,39,10,4.7,0,27.5,27.5,27.3,0.14,10132017,0.38,Fall
10152017,61,45.8,34,30,27.7,24,78,53.1,25,12,5.7,0,27.5,27.4,27.3,0,10142017,0,Fall
10162017,64,49.1,37,32,27.9,25,73,47.2,25,14,4.2,0,27.4,27.3,27.3,0,10152017,0,Fall
10172017,65,50,39,34,30.5,28,70,49.5,25,9,3.7,0,27.2,27.2,27.1,0,10162017,0,Fall
10182017,76,57.4,41,32,29.2,26,65,38.7,16,15,8.4,0,27.1,27.1,26.9,0,10172017,0,Fall
10192017,77,61.3,48,29,21.7,9,44,25.9,8,13,9.2,0,26.9,26.8,26.6,0,10182017,0.06,Fall
10202017,62,47.9,41,43,25.6,0,100,45.2,0,31,13.3,5,27.1,26.8,26.5,0,10192017,1.59,Fall
10212017,50,41.9,34,42,33.6,28,93,73.7,44,17,8.9,0,27.2,27.2,27.1,0.17,10202017,0.8,Fall
10222017,63,52.3,47,47,42.4,39,90,70.2,48,16,10,0,27.4,27.3,27.2,0.17,10212017,0.2,Fall
10232017,59,45.5,38,44,39.4,31,100,82.7,35,14,4,0,27.6,27.5,27.4,0,10222017,1.56,Fall
10242017,62,49.5,38,39,36.2,33,83,62.3,39,10,5.1,0,27.6,27.6,27.4,0,10232017,0,Fall
10252017,62,49.7,40,40,37.7,35,86,65.3,39,12,5,0,27.4,27.2,27.1,0,10242017,0,Fall
10262017,67,52.2,40,45,39.3,36,89,64.5,34,14,4,0,27.2,27.2,27.1,0,10252017,0,Fall
10272017,63,50.6,41,41,39,36,86,66.2,41,14,6.3,0,27.3,27.2,27.2,0,10262017,0.01,Fall
10282017,67,53.7,43,41,38.9,37,80,60.2,33,12,7.2,0,27.2,27.2,27.1,0,10272017,0,Fall
10292017,64,52,42,42,39.7,37,82,64.6,41,10,3.7,0,27.1,27,26.9,0,10282017,0,Fall
10302017,55,48.4,39,41,28.5,20,71,47.7,31,15,7.8,0,27.1,27,26.9,0,10292017,0,Fall
10312017,57,42.6,30,31,23.9,13,79,53.1,18,12,4.3,0,27.1,27,26.9,0,10302017,0,Fall
1112017,63,50.6,41,33,25.7,20,47,38.6,28,18,8.7,0,26.9,26.8,26.7,0,10312017,0,Fall
1122017,60,49.7,43,38,34.2,28,82,56.7,38,13,6.4,0,26.9,26.9,26.8,0,1112017,0,Fall
1132017,54,43.3,38,39,37.7,35,100,82,49,15,8.7,0,27,26.9,26.8,0,1122017,0.01,Fall
1142017,43,38.2,35,37,31.9,23,97,80.3,47,9,4,0,27,27,26.9,0.34,1132017,0.22,Fall
1152017,44,38,32,36,31.4,26,89,77.6,53,21,9.7,0,27,27,26.9,0,1142017,0.27,Fall
1162017,43,37.4,29,35,29.9,23,93,75.8,45,15,6.1,0,27.3,27.2,27,0.1,1152017,0.52,Fall
1172017,43,34.5,27,27,23.2,21,85,64.6,43,15,8.6,0,27.4,27.3,27.2,0.01,1162017,0.51,Fall
1182017,49,40.5,32,25,23.8,22,73,53.1,36,20,12.1,3,27.2,27.1,27,0,1172017,0,Fall
1192017,61,46.5,40,43,31.5,24,93,59.8,28,33,12.1,0,27,26.9,26.9,0,1182017,0,Fall
11102017,53,43.6,37,42,38.5,34,96,83.7,50,14,5.8,0,27.1,27,27,0.08,1192017,0.15,Fall
11112017,53,44.4,37,40,36.5,32,93,75.5,52,13,7,0,27.2,27.1,27.1,0.25,11102017,0.43,Fall
11122017,49,42.9,35,37,33,29,78,68.4,56,14,7,0,27.1,27.1,27.1,0.01,11112017,0,Fall
11132017,59,48.4,38,41,33.5,30,80,59.2,33,22,10.6,0,27.1,27,27,0,11122017,0.05,Fall
11142017,50,43.5,38,42,33.5,27,100,70.5,43,20,6.9,0,27.3,27.2,27,0.2,11132017,0.62,Fall
11152017,49,43.3,36,42,32.8,26,86,67.2,53,21,13.5,0,27.1,26.9,26.8,0,11142017,0.76,Fall
11162017,53,47.7,42,44,37.4,29,86,69.1,46,18,9.5,0,26.8,26.8,26.7,0.19,11152017,0.09,Fall
11172017,46,40.2,30,34,27.2,21,76,61,39,23,9.5,0,27.3,27.1,26.8,0.02,11162017,0.39,Fall
11182017,47,36.7,30,24,23,21,79,59.5,37,15,10.6,8,27.4,27.3,27.3,0,11172017,0.14,Fall
11192017,49,39,30,28,24.2,21,72,56.6,38,13,6.6,0,27.3,27.1,27,0,11182017,0,Fall
11202017,49,45.8,39,42,36,27,86,69.9,46,18,12,0,27.1,27,26.9,0,11192017,0,Fall
11212017,57,51,43,49,45.7,41,93,82.3,69,13,7.4,0,27.3,27.2,27.1,0.1,11202017,0.58,Fall
11222017,63,53.5,48,52,49.2,47,97,85.9,63,13,4.2,0,27.3,27.3,27.2,0.06,11212017,0.63,Fall
11232017,65,53.7,46,47,45.1,44,97,75.5,48,14,6.4,0,27.2,27.1,26.9,0,11222017,1.24,Fall
11242017,52,47.7,39,49,39.1,27,97,74.6,39,14,7.2,3,27.2,27.1,27,0.16,11232017,0.48,Fall
11252017,49,44.3,39,39,32.9,28,76,64.5,54,13,7.3,0,27.2,27.1,27.1,0.09,11242017,0.14,Fall
11262017,60,52.4,41,40,35.8,33,86,56.1,36,16,7.9,0,27.1,26.9,26.8,0,11252017,0.01,Fall
11272017,59,44.2,33,40,31.3,23,79,61.5,46,23,11.7,3,27.2,27,26.8,0,11262017,0.2,Fall
11282017,49,39,28,32,23.3,19,85,56.6,32,22,10.9,5,27.2,27.2,27.1,0,11272017,0.24,Fall
11292017,42,35.3,29,32,27.1,23,82,72.8,57,10,4.8,0,27.4,27.4,27.2,0,11282017,0,Fall
11302017,39,32.3,28,29,25.6,21,89,77,64,13,6.1,0,27.4,27.3,27.2,0,11292017,0.68,Fall
1212017,42,34.5,28,34,29.8,25,92,83.1,73,10,2.9,0,27.2,27.2,27.1,0,11302017,0,Fall
1222017,42,35.3,29,34,31.3,26,96,85.8,70,9,3.8,0,27.1,27,26.9,0,1212017,0.27,Fall
1232017,41,35.5,33,35,32.3,25,100,89.2,60,23,8.5,0,27.2,26.9,26.8,0.07,1222017,0.27,Fall
1242017,40,33.4,27,26,23.2,20,79,67.2,45,15,7.1,0,27.4,27.4,27.2,0.25,1232017,0.82,Fall
1252017,38,29.1,23,24,21.1,18,85,72.7,57,9,3.4,0,27.6,27.5,27.5,0,1242017,0.02,Fall
1262017,37,28.5,24,24,20.9,19,85,73.9,57,12,6.7,0,27.7,27.7,27.6,0,1252017,0,Fall
1272017,31,24.5,20,24,20.7,17,96,85.7,75,8,2.7,0,27.7,27.7,27.7,0,1262017,0,Fall
1282017,30,26.6,21,24,21.4,17,89,81.1,72,8,2.8,0,27.7,27.7,27.7,0,1272017,0,Fall
1292017,30,28.5,27,22,20.9,20,78,73.3,72,10,5.8,0,27.7,27.7,27.6,0,1282017,0,Fall
12102017,28,26.1,25,21,20.1,19,81,78,75,8,3.7,0,27.7,27.7,27.6,0,1292017,0,Fall
12112017,25,24.3,23,21,20.4,19,92,85.3,80,7,3.2,0,27.7,27.6,27.6,0,12102017,0,Fall
12122017,25,23.4,22,21,20.9,20,96,89.9,84,8,3.4,0,27.6,27.6,27.5,0,12112017,0,Fall
12132017,26,23.6,22,23,20.9,19,96,89.4,85,14,4.4,0,27.5,27.4,27.4,0,12122017,0,Fall
12142017,27,26,25,24,22.1,21,89,85.2,80,15,7.2,0,27.6,27.5,27.4,0,12132017,0,Fall
12152017,28,26.8,26,25,23,21,92,85.2,78,13,7.4,0,27.4,27.2,27.1,0,12142017,0,Fall
12162017,36,26.5,20,26,22.8,19,96,86.3,67,22,8.7,0,27.2,27.1,27.1,0.05,12152017,0,Fall
12172017,37,29.1,18,25,19.7,15,88,69.3,52,7,3.6,0,27.3,27.2,27.2,0,12162017,0.06,Fall
12182017,44,35.5,30,28,26.3,24,85,69.8,51,6,2.6,0,27.2,27.2,27.2,0,12172017,0.16,Fall
12192017,51,42.8,30,29,26.5,23,88,55.8,33,18,12.3,3,27.1,26.9,26.7,0,12182017,0.03,Fall
12202017,47,33.9,28,32,27.6,21,100,79.5,46,26,9.5,0,27.2,26.9,26.8,0.11,12192017,0.91,Fall
12212017,35,29.2,22,21,18.6,16,82,65.5,48,16,10.2,0,27.3,27.3,27.2,0.01,12202017,0.9,Fall
12222017,38,32.2,28,31,25.8,19,96,78.9,54,9,4.6,0,27.2,27.2,27.1,0,12212017,0,Fall
12232017,32,29.3,11,31,26.4,5,96,89.2,58,16,7.3,0,27.4,27.2,27.1,0.19,12222017,0.05,Winter
12242017,22,19.4,10,19,14.8,4,93,82.6,63,9,2.9,0,27.4,27.3,27.2,0.11,12232017,0.05,Winter
12252017,27,22.6,21,22,20,19,96,90.1,81,8,2.5,0,27.3,27.2,27.2,0.23,12242017,0,Winter
12262017,29,22.6,17,21,17.8,13,100,82.3,69,8,1.4,0,27.3,27.3,27.2,0.03,12252017,0.17,Winter
12272017,29,24.6,21,23,20.9,18,92,85.8,78,6,2.1,0,27.3,27.3,27.2,0,12262017,0.04,Winter
12282017,29,21.7,16,23,18.8,13,100,88.4,75,7,2,0,27.3,27.3,27.2,0,12272017,0,Winter
12292017,35,28.6,24,28,24.3,22,92,84,75,6,1.7,0,27.2,27.1,27,0,12282017,0,Winter
12302017,43,35.3,25,31,27.6,19,88,74.3,55,13,6.3,0,27.3,27.1,27,0,12292017,0.61,Winter
12312017,35,26.8,21,24,18.4,14,78,70.9,57,10,4.1,0,27.4,27.3,27.3,0.02,12302017,1.23,Winter
112018,34,25.7,20,24,19.9,16,89,79.2,64,8,2.7,0,27.4,27.4,27.3,0,12312017,0.11,Winter
122018,34,27,20,23,19.9,16,89,75,61,16,7.9,0,27.5,27.5,27.4,0,112018,0,Winter
132018,34,27,21,21,18.8,16,89,71.8,59,10,2.7,0,27.4,27.3,27.3,0,122018,0,Winter
142018,35,27.1,20,24,20.8,15,88,77.9,54,6,1.8,0,27.3,27.2,27.2,0,132018,0,Winter
152018,40,32.7,27,30,26.3,23,88,78.2,57,15,2.5,0,27.3,27.2,27.2,0,142018,0,Winter
162018,38,33.6,31,33,31.1,29,96,90.4,79,17,4.3,0,27.2,27.2,27.1,0.08,152018,0.2,Winter
172018,44,30.9,26,34,28.1,25,100,89.7,65,10,4.1,0,27.2,27.2,27.1,0.01,162018,0.48,Winter
182018,46,36.9,29,34,31.7,27,92,82,63,12,3.6,0,27.1,27,26.9,0,172018,0.13,Winter
192018,47,42.5,35,42,39.9,33,100,90.6,79,15,7.6,0,26.9,26.7,26.7,0.07,182018,0.35,Winter
1102018,43,37.8,34,38,30.1,23,97,75.7,47,12,7.5,0,27.1,26.9,26.8,0.38,192018,0.31,Winter
1112018,46,39.7,34,39,32.5,25,86,75.6,67,18,10.7,0,27.1,27.1,27,0.01,1102018,0.01,Winter
1122018,51,43.4,36,38,34.5,31,93,72.1,50,9,4.8,0,27.4,27.3,27.1,0.06,1112018,0.21,Winter
1132018,49,39.5,33,34,32.3,30,89,76.3,56,9,3.9,0,27.5,27.4,27.4,0,1122018,1.1,Winter
1142018,50,39.6,35,36,31.9,30,89,74.8,54,14,5.5,0,27.5,27.4,27.3,0,1132018,0.08,Winter
1152018,46,38.6,31,34,30.9,28,92,74.5,58,12,6,0,27.3,27.3,27.2,0,1142018,0.01,Winter
1162018,44,37.5,33,37,32,27,100,81.1,70,13,6.2,0,27.4,27.3,27.2,0,1152018,0,Winter
1172018,50,35.1,28,34,31.2,28,100,87.3,54,16,7.5,0,27.4,27.3,27.1,0.07,1162018,0.18,Winter
1182018,57,46,39,38,35.7,32,96,69.1,47,21,13.4,0,27.1,26.9,26.9,0,1172018,0.07,Winter
1192018,44,38.1,30,37,32.6,25,100,82.3,53,14,5.8,0,27,26.9,26.9,0.36,1182018,0.63,Winter
1202018,41,34.1,27,28,26,23,89,73.3,57,13,5.3,0,27.2,27.1,27,0.09,1192018,0.2,Winter
1212018,44,34.9,26,32,25.1,22,89,69.3,47,13,7,0,27.3,27.2,27.2,0,1202018,0.06,Winter
1222018,45,37,31,36,31.4,27,92,81.2,55,16,8.9,0,27.3,27.2,27.2,0.06,1212018,0.05,Winter
1232018,43,36.6,30,29,25.7,23,85,65.6,51,15,10,5,27.3,27.2,27.1,0.05,1222018,0.22,Winter
1242018,49,44.6,40,27,25.3,22,58,47.4,35,20,13.5,7,27.1,26.9,26.8,0,1232018,0.25,Winter
1252018,44,38.3,33,33,28.2,19,96,69.4,37,17,9.1,0,27,26.9,26.8,0,1242018,1,Winter
1262018,43,36,32,30,27,22,89,71.2,45,12,7.6,0,27.3,27.2,27.1,0.06,1252018,0.32,Winter
1272018,40,37.1,35,37,30.5,24,93,77.5,59,16,11.5,6,27.4,27.3,27.2,0,1262018,0.18,Winter
1282018,54,38.9,32,42,36.1,32,100,91.3,57,10,3.1,0,27.5,27.5,27.4,0.06,1272018,0.78,Winter
1292018,50,38.4,33,38,34.4,31,100,87.9,48,17,4.3,0,27.5,27.4,27.1,0,1282018,0.16,Winter
1302018,57,47.4,37,35,29.3,21,65,50,37,21,12.5,6,27.1,27.1,27,0,1292018,0.05,Winter
1312018,43,37.3,32,27,25,22,79,62.5,45,9,3.5,0,27.2,27.2,27.1,0,1302018,1.09,Winter
212018,49,41.5,34,31,25.6,22,70,54.8,36,6,2,0,27.3,27.3,27.2,0,1312018,0,Winter
222018,58,48.6,43,44,38.6,34,86,69.3,51,10,4.4,0,27.3,27.2,27.2,0,212018,0,Winter
232018,60,49,39,40,37.3,35,97,66.6,42,14,6.5,0,27.2,27.2,27.2,0,222018,0.58,Winter
242018,59,50.1,43,44,39.7,35,77,67.7,49,8,3.1,0,27.2,27.1,27.1,0,232018,0.07,Winter
252018,53,46.1,36,39,32.4,27,79,60.6,37,14,6.6,0,27.1,27.1,27,0,242018,0.14,Winter
262018,51,38.6,0,31,27.4,0,85,62.3,0,10,4.9,0,27.3,27.2,27.1,0,252018,0.01,Winter
272018,58,44.9,34,34,30.5,27,75,59,37,12,6.9,3,27.4,27.4,27.3,0,262018,0.03,Winter
282018,59,48.9,41,36,34,32,73,58.1,36,12,6.8,0,27.3,27.2,27.1,0,272018,0.05,Winter
292018,50,43.3,36,32,26.9,21,73,54,36,21,8.5,0,27.1,27.1,27,0,282018,0,Winter
2102018,44,35.2,27,24,19.3,14,75,54.5,30,22,11.9,0,27.2,27.1,27,0,292018,0.05,Winter
2112018,43,33.8,27,22,16.6,12,67,50.7,28,18,9.5,0,27.2,26.9,26.8,0,2102018,0,Winter
2122018,45,34,26,28,22.3,16,92,65.8,33,16,7.6,0,27.2,27,26.8,0,2112018,0,Winter
2132018,43,31.8,20,23,19,13,81,60.9,40,12,5.8,0,27.3,27.3,27.2,0,2122018,0,Winter
2142018,42,34.5,32,34,29.3,21,100,83.8,45,21,7.3,0,27.1,27,27,0,2132018,0,Winter
2152018,41,33.3,30,32,24.7,0,100,73,0,14,7,0,27.4,27.3,27.1,0.26,2142018,0.21,Winter
2162018,40,33,26,26,21.3,18,75,63.2,46,14,6.6,0,27.4,27.3,27.2,0,2152018,0.03,Winter
2172018,53,41.5,32,32,28.8,26,79,62.1,43,21,12.2,3,27.2,27,26.7,0,2162018,0.09,Winter
2182018,44,35.6,26,32,24.5,17,85,66,38,25,10.6,0,26.7,26.7,26.7,0,2172018,0.03,Winter
2192018,32,24,15,20,12.7,1,88,64.6,31,24,11.9,0,27,26.8,26.7,0,2182018,0.3,Winter
2202018,27,20,10,5,2.4,0,70,48.6,33,12,6.1,0,27.2,27.1,27.1,0,2192018,0.06,Winter
2212018,36,28.9,23,21,10.3,4,64,46.7,35,14,7.5,0,27.2,27.1,27,0,2202018,0,Winter
2222018,33,26.4,17,26,21.7,12,93,83,54,13,6.4,0,27.1,27,27,0.08,2212018,0,Winter
2232018,30,21.7,10,14,11,6,84,64.9,43,16,6.9,0,27.3,27.2,27.1,0.16,2222018,0.06,Winter
2242018,32,27.7,23,29,23,12,93,82.9,60,17,11.1,3,27.2,27,26.9,0,2232018,0,Winter
2252018,36,28.7,16,27,23.1,11,89,80.1,61,22,11,3,27.2,27.1,26.9,0.14,2242018,0.09,Winter
2262018,38,31.8,23,31,23.7,15,96,73.7,46,21,12,0,27.1,26.9,26.9,0.03,2252018,0.09,Winter
2272018,34,24,14,14,11.6,6,84,61.3,32,9,4.4,0,27.2,27.1,27.1,0.01,2262018,0.11,Winter
2282018,39,31.3,24,21,16,11,65,53.6,45,20,13.8,9,27.1,27.1,27,0,2272018,0.01,Winter
312018,47,37.9,32,32,24.1,0,92,58.1,0,24,20.5,15,27,26.8,26.6,0.01,2282018,0,Winter
322018,44,38.3,33,32,23.1,12,85,56.7,29,25,11.2,0,26.9,26.8,26.6,0.06,312018,0.18,Winter
332018,40,34.7,27,31,24.4,16,85,67,48,14,8.4,0,27,26.9,26.9,0.02,322018,0.11,Winter
342018,42,31.1,23,29,23.3,18,96,74.5,47,15,5.8,0,27.3,27.1,27,0.02,332018,0.07,Winter
352018,46,35,26,23,20.5,19,75,57.3,37,12,7.5,0,27.3,27.3,27.3,0.02,342018,0,Winter
362018,50,38,29,22,18.5,17,61,47,28,17,11.5,8,27.3,27.3,27.3,0,352018,0.13,Winter
372018,55,39.3,26,25,20.7,16,75,50,24,15,7.5,0,27.3,27.2,27,0,362018,0,Winter
382018,58,47,36,31,25.9,21,59,44.9,30,15,9.5,3,27,27,26.9,0,372018,0,Winter
392018,53,45.4,38,40,33.3,29,80,63.1,44,15,7.9,0,27,27,26.9,0,382018,0.04,Winter
3102018,57,44.1,31,32,27.8,21,89,57.3,29,14,8.1,0,27.1,27.1,27,0.08,392018,0.35,Winter
3112018,59,48,40,30,26.6,24,62,44.9,27,9,4.1,0,27.2,27.2,27.1,0,3102018,0,Winter
3122018,62,48.6,37,33,28.3,24,70,48.1,27,14,8.8,0,27.3,27.2,27.1,0,3112018,0,Winter
3132018,68,53.4,38,45,30.5,26,77,44.8,23,25,17.7,9,27.1,26.9,26.8,0,3122018,0,Winter
3142018,54,46.2,41,45,39.5,33,97,78.5,52,22,9.7,0,26.9,26.8,26.8,0.44,3132018,0,Winter
3152018,50,41.3,38,37,31.5,22,93,71.1,33,12,6.4,0,26.9,26.8,26.8,0.22,3142018,0.27,Winter
3162018,49,41.4,36,32,30.2,26,86,65.1,50,18,13.4,6,26.9,26.8,26.7,0,3152018,0.03,Winter
3172018,45,37.2,34,32,30.8,26,89,78.8,48,13,4.9,0,27,26.8,26.7,0.02,3162018,0,Winter
3182018,49,39.7,36,32,29.6,24,86,69.4,38,10,4.7,0,27.2,27.1,27,0.07,3172018,0,Winter
3192018,52,42.9,34,28,26.2,24,76,54,34,13,7.1,3,27.2,27.1,27.1,0,3182018,0,Winter
3202018,51,45.5,40,35,30.4,26,71,56.2,48,13,7.1,0,27.1,27.1,27,0,3192018,0,Winter
3212018,60,51.3,43,45,36.4,28,80,57.9,44,25,15.8,8,26.9,26.9,26.8,0,3202018,0,Spring
